	SRR2921394	SRR2921395	SRR2921396	SRR2921397	SRR2921398	SRR2921399	SRR2921400	SRR2921401	SRR2921402	SRR2921403	SRR2921404	SRR2921405	SRR2921406	SRR2921407
2OXOADOXm_pos	7.130028226472659	7.439986673792696	5.967319057914275	7.38838039567803	7.213074394637808	6.42973879093738	7.187935182507667	7.030569385073981	7.576437733729138	6.859314175560095	7.19339472516853	6.315341959095852	7.56128765893295	6.8467421006422216
2OXOADPTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2OXOADPTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGOX_pos	7.874410074354482	7.181379405096372	7.7739105825905295	8.398133302336174	6.823918975579431	7.9534029977794525	8.318685647039569	8.991044515651328	8.186053227302528	7.267411670059624	7.742131445180263	8.912414697486845	7.638552661512167	8.894085091698472
34DHOXPEGOX_neg	7.874410074354482	7.181379405096372	7.7739105825905295	8.398133302336174	6.823918975579431	7.9534029977794525	8.318685647039569	8.991044515651328	8.186053227302528	7.267411670059624	7.742131445180263	8.912414697486845	7.638552661512167	8.894085091698472
34DHOXPEGt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHOXPEGt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPHAMT_pos	9.948673770624092	9.798917961680418	8.176376577735274	8.043953371869764	9.687056088793554	8.017521206880527	7.967877480824513	8.54999516772242	9.052421088016073	9.116336646871718	8.022901917426838	9.43772627990358	10.263031494091317	9.460972401052334
34DHPHEt_pos	0.0	0.0	0.0	0.0	3.4982385759195487	1.07015569081619	3.0998671272979688	3.457201969578071	0.5286439001428684	0.0	0.0	1.2967319951790397	2.592649390519295	1.918184964185605
34DHPHEt_neg	0.0	0.0	0.0	0.0	3.4982385759195487	1.07015569081619	3.0998671272979688	3.457201969578071	0.5286439001428684	0.0	0.0	1.2967319951790397	2.592649390519295	1.918184964185605
34DHPLACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHPLACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DHXMANDACOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPLFM_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34HPPOR_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35CGMPtn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBTm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3AIBtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH1_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DPHBH2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3DSPHR_pos	1.951562634526089	0.0	0.8283747076981302	1.21115443646531	0.0	3.386243233024237	1.9184133418316163	0.0	3.4894757432554484	0.0	0.0	2.958592444501171	3.764106551444815	1.5621051036355615
3HAO_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HBCDm_pos	1.4147654257546736	0.0	0.0	0.0	0.0	3.4757597992874714	0.0	0.0	0.0	0.0	0.0	0.0	3.2332778679412324	0.0
3HBCDm_neg	1.4147654257546736	0.0	0.0	0.0	0.0	3.4757597992874714	0.0	0.0	0.0	0.0	0.0	0.0	3.2332778679412324	0.0
3HBCOAHLm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HKYNAKGAT_pos	6.002376896769494	0.9771818027960456	0.0	3.7488757011744966	0.0	0.0	0.0	5.6758573692579475	0.0	5.08707887436082	0.0	0.0	0.0	0.0
3HLYTCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPCOAHYD_pos	2.910799900355417	3.1207792761072075	5.3528173547216715	3.1441168668861295	6.541969067321648	6.692453553128544	4.536662919158616	0.0	0.580035301026607	6.954279573177789	6.369054669294183	2.9600063516667987	8.255888990355563	0.0
3HPPD_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HPPD_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3HXKYNOXDA_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
3M4HDXPAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3M4HDXPAC_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MLDAt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOBt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOX4HOXPGALDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3MOXTYROX_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
3NTD7l_pos	0.9903804129306655	0.4792548258256122	0.0	0.0	2.2989036875087865	4.115612702216224	0.0	0.1974071056338442	0.0	0.0	1.076575649982135	4.593207437846818	0.0	0.35729813426772233
3SALAASPm_pos	4.530750668182863	6.319953473149535	6.640081101680541	6.3417390836816345	5.194651587904401	5.552708938077866	6.22523907966361	5.607730791476	7.041532135748507	5.943124030615932	6.95891608106767	7.756074690652615	3.4068614089881732	6.207107348789301
3SALAASPm_neg	4.530750668182863	6.319953473149535	6.640081101680541	6.3417390836816345	5.194651587904401	5.552708938077866	6.22523907966361	5.607730791476	7.041532135748507	5.943124030615932	6.95891608106767	7.756074690652615	3.4068614089881732	6.207107348789301
3SALACBOXL_pos	0.0	0.5937218652433462	0.0	0.0	0.0	0.35699507699965355	0.0	0.0	0.0	0.707675554527024	2.4784156080373316	0.5589476731337412	0.0	0.0
3SALAOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SALATAi_pos	4.218917510832688	3.616085593963299	4.692779872179994	5.951900695385175	5.490987101016535	6.520235439340713	5.364155366893871	4.941232217727932	6.218515378169111	6.433368685753648	6.616783698985338	6.655020629943639	3.8425165291041394	6.1173070100716975
3SALATAim_pos	4.269067170247633	3.9932574334023263	5.350721418246628	5.797605260483363	5.929114452520274	4.362722112050459	5.14843897255753	3.8914204401379315	4.5882025747823025	5.29266367437045	6.469165253315634	2.322689340819534	0.0	5.169722550373917
3SPYRSP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3SPYRSPm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41R1H2MAE12BOOX_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
41R2A1H12BOOX_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
42A12BOOX_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
4ABUTtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ABUTtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZCOAFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HBZFm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HDEBRISOQUINEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HGLSDm_pos	0.0	2.0097494194008436	0.0	0.0	0.0	0.0	0.37985891282439477	0.0	0.0	6.422992862875808	0.0	0.0	0.0	1.7628938322643826
4HOXPACDOX_NADP__pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4HOXPACDOX_NADP__neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MOPt2im_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MPTNLtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4MTOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSFte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHSULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4NPHte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4PYRDX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCte_pos	4.392359781233186	4.336557499894338	0.0	1.3629728024306156	3.353417281457701	1.2527008775617108	1.62360906001228	1.7249641201407393	5.197380812243051	5.914677025571632	0.0	4.415918605136821	0.0	4.020502154601627
5ADTSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONESULT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ADTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5AOPtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5FTHFt2_pos	3.9964593189071027	7.225983425499146	5.296352463100168	7.004556716392278	7.057696793127778	5.569969978672819	5.772735705862852	5.787557659746012	5.54530408466602	8.430146371590231	7.459583404276141	7.119905942215869	6.629232511430395	5.36989090012593
5FTHFt2_neg	3.9964593189071027	7.225983425499146	5.296352463100168	7.004556716392278	7.057696793127778	5.569969978672819	5.772735705862852	5.787557659746012	5.54530408466602	8.430146371590231	7.459583404276141	7.119905942215869	6.629232511430395	5.36989090012593
5HLTDL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOMEPRAZOLEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTO2OX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HOXINDACTOXm_pos	0.0	2.0097494194008436	0.0	1.4204550519300527	1.3154016455025839	0.0	2.883335572516998	0.16328951975541617	0.0	6.5532297771500785	0.0	6.152823965982231	0.0	1.7628938322643826
5HOXINOXDA_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
5HTRPDOX_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HTRPVESSEC_pos	1.385785701529017	3.922872426594199	0.0	0.0	3.9328803662309126	0.0	4.97745310131485	2.29356314015702	6.452829961045684	0.0	1.377476894586829	3.510724959886934	0.0	3.385669395845892
5HXKYNDCL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5HXKYNOXDA_pos	0.0	0.9031735739015337	3.291130827894784	1.4302229183775164	0.9891220467234104	1.1511485650686015	1.0312300853182683	0.0	3.704794693233525	0.0	3.6031796967067256	0.8236881332758289	0.0	3.6796902890631507
5MTHFt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5MTHFt2_pos	3.9964593189071027	7.225983425499146	5.296352463100168	7.004556716392278	7.057696793127778	5.569969978672819	5.772735705862852	5.787557659746012	5.54530408466602	8.430146371590231	7.459583404276141	7.119905942215869	6.629232511430395	5.36989090012593
5MTHFt2_neg	3.9964593189071027	7.225983425499146	5.296352463100168	7.004556716392278	7.057696793127778	5.569969978672819	5.772735705862852	5.787557659746012	5.54530408466602	8.430146371590231	7.459583404276141	7.119905942215869	6.629232511430395	5.36989090012593
5THFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5THFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtl_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6DHFtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6HTSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
